division	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CEBPE	specific	2	0.378915	2.71	-38.318
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SPI1	specific	4	0.462785	6.6	-18.291
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GATA1	specific	5	0.479354	2.24	-15.203
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	OLIG1	specific	7	0.493791	2.0	-12.795
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	TFEC	specific	8	0.495481	3.17	-12.568
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GFI1B	specific	10	0.503206	2.56	-11.396
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	KLF1	specific	11	0.51546	2.07	-9.546
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	TAL1	specific	12	0.518354	2.8	-9.159
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	LYL1	specific	13	0.526864	6.29	-7.992
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	NFE2	specific	14	0.544734	5.61	-5.744
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZBTB16	specific	15	0.547399	2.43	-5.46
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	IKZF1	specific	17	0.553176	5.02	-4.856
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	IRF8	specific	20	0.578961	3.12	-2.384
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GFI1	specific	21	0.581385	4.94	-2.199
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ERG	specific	23	0.593391	2.17	-1.3
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	BATF	specific	24	0.594387	4.07	-1.247
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SNAI3	specific	25	0.597054	1.83	-1.077
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MYB	specific	26	0.597387	6.92	-1.071
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	YBX1	non_specific	562	0.657427	10.04	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	NME2	non_specific	737	0.658955	9.97	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ATF4	non_specific	620	0.65792	9.08	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	HMGA1	non_specific	532	0.657221	8.19	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	PA2G4	non_specific	603	0.657799	8.02	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MYC	non_specific	153	0.649829	7.87	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MAZ	non_specific	485	0.656832	7.87	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	DNMT1	non_specific	305	0.654302	7.41	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	DRAP1	non_specific	871	0.660326	7.22	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GTF3A	non_specific	365	0.6553	7.11	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	XBP1	non_specific	377	0.655461	7.1	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SON	non_specific	582	0.657625	6.95	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF207	non_specific	713	0.658724	6.95	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	TFDP1	non_specific	421	0.656043	6.87	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	HMGN3	non_specific	710	0.658698	6.64	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	YBX3	non_specific	882	0.660496	6.56	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SAFB	non_specific	460	0.656474	6.42	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF706	non_specific	700	0.658645	6.38	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MAX	non_specific	352	0.655154	6.36	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	USF2	non_specific	622	0.657949	6.34	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GTF2I	non_specific	766	0.659175	6.32	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	TCF3	non_specific	494	0.656912	6.29	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	PIN1	non_specific	566	0.657477	6.25	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ATF6B	non_specific	433	0.656104	6.24	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF146	non_specific	660	0.658329	6.2	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SREBF2	non_specific	459	0.656471	6.2	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	IRF3	non_specific	539	0.65726	6.19	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CXXC1	non_specific	238	0.652936	6.18	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CAMTA1	non_specific	848	0.660024	6.1	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GPBP1L1	non_specific	555	0.657388	6.09	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CHCHD3	non_specific	785	0.659302	6.06	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CENPX	non_specific	867	0.66031	6.05	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	STAT6	non_specific	340	0.654907	6.04	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	E2F4	non_specific	568	0.657488	6.04	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MYBL2	non_specific	487	0.656844	5.98	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ELF1	non_specific	145	0.648986	5.95	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF692	non_specific	222	0.652559	5.95	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	RBCK1	non_specific	795	0.659383	5.94	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	USF1	non_specific	477	0.656743	5.93	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	HSF1	non_specific	492	0.656908	5.93	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SREBF1	non_specific	776	0.659264	5.9	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	PBX2	non_specific	387	0.655644	5.9	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	THYN1	non_specific	448	0.656353	5.85	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	UBTF	non_specific	523	0.657159	5.82	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	REPIN1	non_specific	544	0.657305	5.82	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	PHF19	non_specific	471	0.656623	5.81	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SMYD3	non_specific	174	0.651047	5.75	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	BCLAF1	non_specific	735	0.658941	5.74	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	HMG20B	non_specific	576	0.65758	5.72	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	NFE2L1	non_specific	994	0.66292	5.71	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	HHEX	non_specific	43	0.624839	5.66	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GLYR1	non_specific	565	0.657446	5.64	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SAFB2	non_specific	358	0.655175	5.61	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MBD3	non_specific	438	0.656151	5.56	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF384	non_specific	616	0.657902	5.54	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	AKAP8L	non_specific	527	0.657187	5.53	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZEB2	non_specific	45	0.626112	5.5	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	JUND	non_specific	310	0.654407	5.5	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	TSC22D4	non_specific	226	0.652629	5.48	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CEBPZ	non_specific	727	0.658861	5.48	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	STAT1	non_specific	838	0.659915	5.47	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	UBP1	non_specific	599	0.657755	5.46	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	DMTF1	non_specific	645	0.658151	5.46	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SMAD2	non_specific	666	0.658382	5.46	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	RUNX1	non_specific	101	0.641306	5.44	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	NFYC	non_specific	547	0.657318	5.42	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CBFB	non_specific	640	0.658128	5.42	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	PREB	non_specific	659	0.658321	5.42	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ETS2	non_specific	179	0.651122	5.41	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MLX	non_specific	631	0.658055	5.4	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	MBD1	non_specific	404	0.655851	5.37	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ARID1A	non_specific	364	0.655296	5.36	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	SETDB1	non_specific	452	0.656384	5.34	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	GPBP1	non_specific	787	0.659319	5.33	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	RFX5	non_specific	512	0.657066	5.33	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ATF5	non_specific	484	0.656831	5.33	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	CGGBP1	non_specific	650	0.658212	5.32	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	ZNF428	non_specific	490	0.656876	5.32	-0.035
OncotreePrimaryDisease	Acute Myeloid Leukemia	43	DNTTIP1	non_specific	657	0.658305	5.31	-0.035
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ONECUT3	specific	1	0.446676	2.51	-36.874
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HNF1A	specific	2	0.563821	1.96	-6.147
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MEOX1	specific	3	0.569097	2.19	-5.475
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SPDEF	specific	4	0.576942	3.04	-4.405
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PAX7	specific	5	0.587273	1.36	-3.082
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NR5A2	specific	9	0.604523	2.13	-1.352
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	IRF8	specific	10	0.605222	2.21	-1.328
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PRDM13	specific	11	0.607005	1.21	-1.193
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	FOXJ1	specific	12	0.609418	2.01	-1.001
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NME2	non_specific	650	0.658894	9.99	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	YBX1	non_specific	627	0.658639	9.62	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ATF4	non_specific	608	0.658454	8.91	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HMGA1	non_specific	427	0.656308	8.45	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	YBX3	non_specific	317	0.654333	8.11	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NFE2L1	non_specific	297	0.653905	7.87	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SREBF1	non_specific	201	0.651304	7.65	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	DRAP1	non_specific	662	0.659001	7.58	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MAZ	non_specific	572	0.658102	7.53	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PA2G4	non_specific	741	0.659749	7.48	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	RBCK1	non_specific	252	0.653021	7.34	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ELF3	non_specific	36	0.631481	7.02	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ID1	non_specific	296	0.653898	6.8	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HMGN3	non_specific	570	0.658081	6.78	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	XBP1	non_specific	492	0.657168	6.7	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	CENPX	non_specific	541	0.657785	6.62	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF207	non_specific	794	0.660177	6.59	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SON	non_specific	719	0.659533	6.5	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	IRF3	non_specific	432	0.656399	6.38	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NFE2L2	non_specific	436	0.656425	6.36	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SLC2A4RG	non_specific	304	0.654068	6.27	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	STAT6	non_specific	289	0.653781	6.26	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	GTF2I	non_specific	744	0.659766	6.18	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF706	non_specific	733	0.659653	6.15	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	CAMTA1	non_specific	770	0.659971	6.11	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MYC	non_specific	556	0.657941	6.09	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	USF2	non_specific	671	0.659071	6.09	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	DNMT1	non_specific	790	0.660146	6.06	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	KCMF1	non_specific	428	0.656323	6.04	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SNAPC5	non_specific	416	0.656089	6.0	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	TFDP1	non_specific	778	0.660051	5.97	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	E2F4	non_specific	549	0.657873	5.96	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	FOS	non_specific	202	0.651314	5.92	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HMG20B	non_specific	476	0.656906	5.86	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PLSCR1	non_specific	361	0.655204	5.84	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	DDIT3	non_specific	574	0.658114	5.82	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	GPBP1L1	non_specific	638	0.658752	5.81	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HSF1	non_specific	516	0.657501	5.81	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SAFB	non_specific	703	0.659368	5.81	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ATF6B	non_specific	592	0.658319	5.78	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PIN1	non_specific	739	0.659731	5.77	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF146	non_specific	823	0.660472	5.74	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NFKB2	non_specific	172	0.649904	5.74	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MYBL2	non_specific	569	0.658073	5.73	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SREBF2	non_specific	665	0.65903	5.68	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HIF1A	non_specific	910	0.661527	5.66	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	GTF3A	non_specific	937	0.661812	5.64	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PREB	non_specific	502	0.657293	5.61	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	DMTF1	non_specific	515	0.657494	5.59	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	KLF5	non_specific	99	0.643396	5.58	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MBD3	non_specific	415	0.656086	5.57	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	TCF3	non_specific	812	0.660333	5.57	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	BCLAF1	non_specific	751	0.65981	5.56	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	FOSL1	non_specific	190	0.650834	5.55	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF384	non_specific	545	0.657846	5.55	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	TFAP2A	non_specific	80	0.640361	5.52	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	CREBZF	non_specific	263	0.653242	5.48	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF598	non_specific	300	0.653913	5.47	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ESRRA	non_specific	279	0.653525	5.45	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	GLYR1	non_specific	606	0.658428	5.45	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SMAD3	non_specific	213	0.652054	5.43	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SGSM2	non_specific	329	0.654502	5.41	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	RELA	non_specific	597	0.658346	5.38	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF692	non_specific	390	0.655707	5.38	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SP1	non_specific	260	0.653191	5.37	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	STAT1	non_specific	821	0.660452	5.37	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ADNP	non_specific	721	0.659559	5.36	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	CEBPZ	non_specific	717	0.65951	5.35	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	FOXM1	non_specific	799	0.660223	5.32	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NFE2L3	non_specific	177	0.650192	5.31	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	HOXB3	non_specific	63	0.637262	5.31	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	MLX	non_specific	629	0.658666	5.29	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	JUNB	non_specific	445	0.65651	5.28	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SP100	non_specific	222	0.652326	5.28	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	PHF19	non_specific	700	0.659359	5.28	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	EHF	non_specific	22	0.622828	5.27	-0.15
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	CENPB	non_specific	529	0.657649	5.27	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ZNF664	non_specific	944	0.661898	5.26	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	SETDB1	non_specific	474	0.656881	5.25	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	ERF	non_specific	482	0.656993	5.23	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NFYC	non_specific	602	0.658391	5.22	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	NR2F2	non_specific	188	0.650754	5.21	-0.052
OncotreePrimaryDisease	Adenosquamous Carcinoma of the Pancreas	2	GPBP1	non_specific	765	0.659937	5.21	-0.052
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	DACH2	specific	1	0.435508	2.61	-15.149
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	CTCFL	specific	2	0.439486	5.8	-14.845
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	EGR4	specific	3	0.47191	2.02	-10.483
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SOHLH2	specific	4	0.506109	5.62	-6.575
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	MEOX2	specific	5	0.514974	4.96	-5.764
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF727	specific	6	0.518008	2.23	-5.54
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	PAX2	specific	7	0.52173	3.05	-5.244
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZIC4	specific	8	0.526485	3.88	-4.852
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HOXD1	specific	9	0.529727	4.21	-4.604
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SIX3	specific	12	0.564694	3.68	-1.941
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	EMX1	specific	13	0.565614	2.57	-1.913
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SOX2	specific	14	0.571704	7.61	-1.548
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF154	specific	15	0.572108	2.22	-1.548
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HES7	specific	16	0.575973	3.71	-1.335
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	FOXD3	specific	17	0.57687	1.93	-1.306
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	LIN28B	specific	18	0.577424	5.06	-1.298
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF280A	specific	20	0.58302	1.67	-1.015
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	NME2	non_specific	695	0.6585	10.14	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	YBX1	non_specific	685	0.658418	9.7	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ID3	non_specific	303	0.650817	8.17	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ATF4	non_specific	887	0.661211	8.05	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HMGA2	non_specific	96	0.632781	7.99	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	DRAP1	non_specific	627	0.657819	7.9	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	PA2G4	non_specific	697	0.658553	7.81	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HMGA1	non_specific	734	0.65893	7.72	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	DDIT3	non_specific	312	0.651055	7.3	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	NR2F1	non_specific	54	0.614546	7.0	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	YBX3	non_specific	731	0.658871	6.96	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	CAMTA1	non_specific	522	0.656303	6.95	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SNAPC5	non_specific	324	0.651541	6.92	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SMAD2	non_specific	329	0.651779	6.76	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF207	non_specific	781	0.659582	6.74	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HMGN3	non_specific	677	0.658357	6.72	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	CENPX	non_specific	604	0.657562	6.67	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	MAZ	non_specific	924	0.661629	6.61	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF146	non_specific	542	0.656499	6.61	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	GTF2I	non_specific	638	0.657935	6.6	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	THYN1	non_specific	353	0.652696	6.58	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	CHCHD3	non_specific	585	0.657258	6.52	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	IRF3	non_specific	499	0.655856	6.49	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF410	non_specific	311	0.650996	6.48	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF664	non_specific	521	0.656295	6.44	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	DNMT1	non_specific	692	0.658475	6.44	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	GTF3A	non_specific	661	0.65821	6.44	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ETV5	non_specific	147	0.641364	6.41	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF217	non_specific	265	0.649331	6.31	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	SON	non_specific	837	0.660442	6.28	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	PIN1	non_specific	606	0.657591	6.22	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	EGR1	non_specific	179	0.644421	6.21	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	ZNF428	non_specific	336	0.652169	6.18	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	NFE2L1	non_specific	893	0.661265	6.1	-0.056
OncotreePrimaryDisease	Adrenocortical Carcinoma	1	HEY1	non_specific	38	0.604493	6.09	-0.216
