division	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10
OncotreeSubtype	Chondrosarcoma	1	SP140	specific	52	0.64514	4.78	-5.54
OncotreeSubtype	Chondrosarcoma	1	HOXC13	specific	55	0.647762	4.38	-4.57
OncotreeSubtype	Chondrosarcoma	1	AFF3	specific	56	0.647856	4.49	-4.544
OncotreeSubtype	Chondrosarcoma	1	DLX5	specific	59	0.648916	3.0	-4.19
OncotreeSubtype	Chondrosarcoma	1	DLX6	specific	60	0.649271	2.94	-4.073
OncotreeSubtype	Chondrosarcoma	1	LHX1	specific	62	0.65002	2.77	-3.832
OncotreeSubtype	Chondrosarcoma	1	HSFX1	specific	63	0.65018	1.05	-3.785
OncotreeSubtype	Chondrosarcoma	1	ATOH8	specific	64	0.650293	5.46	-3.754
OncotreeSubtype	Chondrosarcoma	1	MITF	specific	65	0.650617	5.85	-3.653
OncotreeSubtype	Chondrosarcoma	1	HOXD3	specific	66	0.650896	1.81	-3.569
OncotreeSubtype	Chondrosarcoma	1	CPEB1	specific	68	0.651742	3.74	-3.309
OncotreeSubtype	Chondrosarcoma	1	GLIS3	specific	69	0.651887	4.45	-3.27
OncotreeSubtype	Chondrosarcoma	1	BNC2	specific	70	0.651923	4.01	-3.265
OncotreeSubtype	Chondrosarcoma	1	RARB	specific	71	0.652124	3.33	-3.208
OncotreeSubtype	Chondrosarcoma	1	CREB3L1	specific	72	0.652271	7.1	-3.168
OncotreeSubtype	Chondrosarcoma	1	FOXF2	specific	73	0.652424	3.3	-3.127
OncotreeSubtype	Chondrosarcoma	1	NKX2-5	specific	74	0.652774	2.71	-3.026
OncotreeSubtype	Chondrosarcoma	1	NKX3-2	specific	75	0.652822	1.08	-3.017
OncotreeSubtype	Chondrosarcoma	1	FOXC2	specific	76	0.652866	2.5	-3.009
OncotreeSubtype	Chondrosarcoma	1	ZNF471	specific	77	0.653076	2.46	-2.952
OncotreeSubtype	Chondrosarcoma	1	SIX2	specific	78	0.653223	3.01	-2.913
OncotreeSubtype	Chondrosarcoma	1	ZNF311	specific	79	0.653713	2.13	-2.774
OncotreeSubtype	Chondrosarcoma	1	ZNF677	specific	81	0.653825	4.91	-2.752
OncotreeSubtype	Chondrosarcoma	1	ZNF662	specific	82	0.65388	1.57	-2.741
OncotreeSubtype	Chondrosarcoma	1	GBX2	specific	84	0.653974	2.26	-2.724
OncotreeSubtype	Chondrosarcoma	1	NR1I3	specific	85	0.654043	1.42	-2.709
OncotreeSubtype	Chondrosarcoma	1	ZNF521	specific	86	0.654095	3.22	-2.699
OncotreeSubtype	Chondrosarcoma	1	NKX3-1	specific	87	0.65424	3.83	-2.662
OncotreeSubtype	Chondrosarcoma	1	FOXF1	specific	88	0.654365	1.84	-2.632
OncotreeSubtype	Chondrosarcoma	1	POU2F2	specific	89	0.654563	3.73	-2.58
OncotreeSubtype	Chondrosarcoma	1	ZNF667	specific	91	0.654929	2.87	-2.487
OncotreeSubtype	Chondrosarcoma	1	HLX	specific	92	0.655549	3.72	-2.321
OncotreeSubtype	Chondrosarcoma	1	ZFP2	specific	94	0.656032	1.1	-2.201
OncotreeSubtype	Chondrosarcoma	1	HOXA9	specific	95	0.656045	5.33	-2.201
OncotreeSubtype	Chondrosarcoma	1	DPF3	specific	96	0.656155	2.77	-2.177
OncotreeSubtype	Chondrosarcoma	1	ZNF582	specific	97	0.656498	2.59	-2.091
OncotreeSubtype	Chondrosarcoma	1	TSHZ3	specific	98	0.656665	2.9	-2.055
OncotreeSubtype	Chondrosarcoma	1	ZSCAN23	specific	99	0.656669	2.34	-2.055
OncotreeSubtype	Chondrosarcoma	1	SNAI2	specific	100	0.656932	6.16	-1.992
OncotreeSubtype	Chondrosarcoma	1	ZNF781	specific	101	0.6575	1.62	-1.853
OncotreeSubtype	Chondrosarcoma	1	ZNF334	specific	103	0.657763	2.31	-1.796
OncotreeSubtype	Chondrosarcoma	1	ZMAT1	specific	104	0.657841	2.85	-1.781
OncotreeSubtype	Chondrosarcoma	1	HOXC11	specific	106	0.658578	2.1	-1.612
OncotreeSubtype	Chondrosarcoma	1	FOXD1	specific	107	0.658936	5.55	-1.532
OncotreeSubtype	Chondrosarcoma	1	TBX3	specific	108	0.659098	5.32	-1.498
OncotreeSubtype	Chondrosarcoma	1	YY2	specific	109	0.659156	3.48	-1.489
OncotreeSubtype	Chondrosarcoma	1	PITX2	specific	110	0.659219	3.37	-1.478
OncotreeSubtype	Chondrosarcoma	1	TUB	specific	111	0.659338	3.43	-1.455
OncotreeSubtype	Chondrosarcoma	1	SNAI1	specific	113	0.65949	4.0	-1.428
OncotreeSubtype	Chondrosarcoma	1	ZNF610	specific	114	0.659608	2.7	-1.405
OncotreeSubtype	Chondrosarcoma	1	ZNF626	specific	115	0.659849	3.17	-1.355
OncotreeSubtype	Chondrosarcoma	1	RUNX2	specific	116	0.659975	5.01	-1.331
OncotreeSubtype	Chondrosarcoma	1	BHLHE41	specific	118	0.660092	3.97	-1.316
OncotreeSubtype	Chondrosarcoma	1	HOXD8	specific	119	0.660092	3.24	-1.316
OncotreeSubtype	Chondrosarcoma	1	IRX2	specific	120	0.660371	2.26	-1.262
OncotreeSubtype	Chondrosarcoma	1	GLI3	specific	121	0.660374	3.59	-1.262
OncotreeSubtype	Chondrosarcoma	1	JAZF1	specific	122	0.660398	4.9	-1.26
OncotreeSubtype	Chondrosarcoma	1	ZNF257	specific	123	0.660456	1.86	-1.251
OncotreeSubtype	Chondrosarcoma	1	ZFP28	specific	124	0.660476	3.3	-1.25
OncotreeSubtype	Chondrosarcoma	1	PRDM16	specific	125	0.660618	1.42	-1.223
OncotreeSubtype	Chondrosarcoma	1	HOXC8	specific	126	0.660647	2.93	-1.221
OncotreeSubtype	Chondrosarcoma	1	EGR2	specific	128	0.660705	1.86	-1.215
OncotreeSubtype	Chondrosarcoma	1	ZNF793	specific	129	0.660785	2.73	-1.203
OncotreeSubtype	Chondrosarcoma	1	EBF1	specific	130	0.660792	2.3	-1.203
OncotreeSubtype	Chondrosarcoma	1	TWIST2	specific	131	0.66091	2.89	-1.182
OncotreeSubtype	Chondrosarcoma	1	MEIS3	specific	132	0.66094	5.12	-1.179
OncotreeSubtype	Chondrosarcoma	1	MSX1	specific	133	0.660996	3.44	-1.17
OncotreeSubtype	Chondrosarcoma	1	ZNF501	specific	134	0.661021	2.09	-1.168
OncotreeSubtype	Chondrosarcoma	1	KLF12	specific	135	0.661074	3.48	-1.16
OncotreeSubtype	Chondrosarcoma	1	ZNF354C	specific	138	0.661414	2.52	-1.1
OncotreeSubtype	Chondrosarcoma	1	CREB5	specific	139	0.66149	3.76	-1.087
OncotreeSubtype	Chondrosarcoma	1	ZNF568	specific	140	0.661512	3.63	-1.086
OncotreeSubtype	Chondrosarcoma	1	HOXD9	specific	141	0.661619	2.22	-1.067
OncotreeSubtype	Chondrosarcoma	1	ZNF229	specific	142	0.661936	2.83	-1.007
OncotreeSubtype	Chondrosarcoma	1	NME2	non_specific	1038	0.677255	9.56	-0.039
OncotreeSubtype	Chondrosarcoma	1	YBX1	non_specific	1031	0.677229	9.18	-0.039
OncotreeSubtype	Chondrosarcoma	1	HIF1A	non_specific	320	0.670806	9.0	-0.039
OncotreeSubtype	Chondrosarcoma	1	DRAP1	non_specific	637	0.674796	8.69	-0.039
OncotreeSubtype	Chondrosarcoma	1	ATF4	non_specific	1004	0.677047	8.55	-0.039
OncotreeSubtype	Chondrosarcoma	1	SMYD3	non_specific	184	0.665687	8.14	-0.45
OncotreeSubtype	Chondrosarcoma	1	ID3	non_specific	465	0.67303	7.86	-0.039
OncotreeSubtype	Chondrosarcoma	1	PA2G4	non_specific	1028	0.677195	7.49	-0.039
OncotreeSubtype	Chondrosarcoma	1	NFE2L1	non_specific	684	0.675181	7.41	-0.039
OncotreeSubtype	Chondrosarcoma	1	YBX3	non_specific	778	0.675829	7.37	-0.039
OncotreeSubtype	Chondrosarcoma	1	SON	non_specific	749	0.675621	7.24	-0.039
OncotreeSubtype	Chondrosarcoma	1	ETS1	non_specific	239	0.668377	7.24	-0.177
OncotreeSubtype	Chondrosarcoma	1	MAZ	non_specific	984	0.676909	7.17	-0.039
OncotreeSubtype	Chondrosarcoma	1	ZNF207	non_specific	867	0.676319	7.11	-0.039
OncotreeSubtype	Chondrosarcoma	1	GTF2I	non_specific	704	0.675343	7.02	-0.039
OncotreeSubtype	Chondrosarcoma	1	FOSL1	non_specific	252	0.668863	6.93	-0.138
OncotreeSubtype	Chondrosarcoma	1	STAT1	non_specific	647	0.674891	6.7	-0.039
OncotreeSubtype	Chondrosarcoma	1	JUN	non_specific	332	0.671191	6.67	-0.039
OncotreeSubtype	Chondrosarcoma	1	ZNF655	non_specific	399	0.672226	6.66	-0.039
OncotreeSubtype	Chondrosarcoma	1	RBCK1	non_specific	713	0.675392	6.65	-0.039
OncotreeSubtype	Chondrosarcoma	1	ZNF706	non_specific	800	0.675945	6.64	-0.039
OncotreeSubtype	Chondrosarcoma	1	SREBF2	non_specific	605	0.674525	6.63	-0.039
OncotreeSubtype	Chondrosarcoma	1	FOSL2	non_specific	231	0.668065	6.62	-0.203
OncotreeSubtype	Chondrosarcoma	1	DNMT1	non_specific	905	0.676542	6.54	-0.039
OncotreeSubtype	Chondrosarcoma	1	NFE2L2	non_specific	682	0.675178	6.49	-0.039
OncotreeSubtype	Chondrosarcoma	1	XBP1	non_specific	923	0.676618	6.45	-0.039
OncotreeSubtype	Chondrosarcoma	1	CHCHD3	non_specific	787	0.675874	6.45	-0.039
OncotreeSubtype	Chondrosarcoma	1	CAMTA1	non_specific	855	0.676239	6.43	-0.039
OncotreeSubtype	Chondrosarcoma	1	MSANTD3	non_specific	326	0.671033	6.38	-0.039
OncotreeSubtype	Chondrosarcoma	1	USF2	non_specific	865	0.676314	6.35	-0.039
OncotreeSubtype	Chondrosarcoma	1	STAT3	non_specific	511	0.673589	6.33	-0.039
OncotreeSubtype	Chondrosarcoma	1	KCMF1	non_specific	643	0.674864	6.31	-0.039
OncotreeSubtype	Chondrosarcoma	1	TFE3	non_specific	354	0.671665	6.3	-0.039
OncotreeSubtype	Chondrosarcoma	1	SAFB	non_specific	791	0.675904	6.29	-0.039
OncotreeSubtype	Chondrosarcoma	1	CREB3	non_specific	529	0.673817	6.26	-0.039
OncotreeSubtype	Chondrosarcoma	1	GTF3A	non_specific	1002	0.677027	6.25	-0.039
OncotreeSubtype	Chondrosarcoma	1	DMTF1	non_specific	596	0.674451	6.25	-0.039
OncotreeSubtype	Chondrosarcoma	1	REPIN1	non_specific	670	0.675065	6.22	-0.039
OncotreeSubtype	Chondrosarcoma	1	NFIX	non_specific	187	0.665774	6.18	-0.445
OncotreeSubtype	Chondrosarcoma	1	TFDP1	non_specific	977	0.67688	6.17	-0.039
OncotreeSubtype	Chondrosarcoma	1	SP100	non_specific	405	0.672277	6.15	-0.039
OncotreeSubtype	Chondrosarcoma	1	UBP1	non_specific	608	0.674594	6.13	-0.039
OncotreeSubtype	Chondrosarcoma	1	KLF6	non_specific	495	0.67338	6.06	-0.039
OncotreeSubtype	Chondrosarcoma	1	CXXC5	non_specific	342	0.671349	6.02	-0.039
OncotreeSubtype	Chondrosarcoma	1	ZNF146	non_specific	942	0.676708	6.01	-0.039
OncotreeSubtype	Chondrosarcoma	1	MBD3	non_specific	602	0.674502	5.99	-0.039
OncotreeSubtype	Chondrosarcoma	1	GLYR1	non_specific	683	0.67518	5.98	-0.039
OncotreeSubtype	Chondrosarcoma	1	PIN1	non_specific	950	0.676739	5.98	-0.039
OncotreeSubtype	Chondrosarcoma	1	ZNF664	non_specific	821	0.676077	5.98	-0.039
OncotreeSubtype	Chondrosarcoma	1	GLMP	non_specific	423	0.672538	5.96	-0.039
OncotreeSubtype	Chondrosarcoma	1	DR1	non_specific	560	0.674163	5.95	-0.039
OncotreeSubtype	Chondrosarcoma	1	TCF3	non_specific	964	0.67682	5.94	-0.039
OncotreeSubtype	Chondrosarcoma	1	BHLHE40	non_specific	485	0.673262	5.92	-0.039
OncotreeSubtype	Chondrosarcoma	1	FOXM1	non_specific	783	0.675848	5.92	-0.039
OncotreeSubtype	Chondrosarcoma	1	ARHGAP35	non_specific	330	0.671178	5.91	-0.039
OncotreeSubtype	Chondrosarcoma	1	BCLAF1	non_specific	885	0.676418	5.89	-0.039
OncotreeSubtype	Chondrosarcoma	1	UBTF	non_specific	771	0.675782	5.89	-0.039
OncotreeSubtype	Chondrosarcoma	1	MYC	non_specific	1034	0.677246	5.89	-0.039
OncotreeSubtype	Chondrosarcoma	1	JDP2	non_specific	260	0.669158	5.87	-0.116
OncotreeSubtype	Chondrosarcoma	1	ID1	non_specific	703	0.675312	5.86	-0.039
OncotreeSubtype	Chondrosarcoma	1	SMAD2	non_specific	740	0.675559	5.86	-0.039
OncotreeSubtype	Chondrosarcoma	1	HMGN3	non_specific	1122	0.678011	5.85	-0.036
OncotreeSubtype	Chondrosarcoma	1	GATAD2A	non_specific	509	0.673547	5.85	-0.039
OncotreeSubtype	Chondrosarcoma	1	EPAS1	non_specific	321	0.670845	5.82	-0.039
OncotreeSubtype	Chondrosarcoma	1	STAT6	non_specific	788	0.675879	5.8	-0.039
OncotreeSubtype	Chondrosarcoma	1	TEAD1	non_specific	290	0.670126	5.78	-0.05
OncotreeSubtype	Chondrosarcoma	1	CAMTA2	non_specific	496	0.673386	5.77	-0.039
OncotreeSubtype	Chondrosarcoma	1	CGGBP1	non_specific	695	0.675247	5.76	-0.039
OncotreeSubtype	Chondrosarcoma	1	CENPX	non_specific	1116	0.677921	5.75	-0.038
OncotreeSubtype	Chondrosarcoma	1	CENPB	non_specific	628	0.674762	5.74	-0.039
OncotreeSubtype	Chondrosarcoma	1	HMG20B	non_specific	820	0.676076	5.73	-0.039
OncotreeSubtype	Chondrosarcoma	1	SMAD4	non_specific	484	0.67326	5.72	-0.039
OncotreeSubtype	Chondrosarcoma	1	NR2F2	non_specific	270	0.66953	5.71	-0.089
OncotreeSubtype	Chondrosarcoma	1	ANKZF1	non_specific	512	0.673603	5.71	-0.039
OncotreeSubtype	Chondrosarcoma	1	MBNL2	non_specific	258	0.66911	5.7	-0.118
OncotreeSubtype	Chondrosarcoma	1	ERF	non_specific	570	0.674279	5.68	-0.039
OncotreeSubtype	Chondrosarcoma	1	E2F4	non_specific	999	0.67701	5.68	-0.039
OncotreeSubtype	Chondrosarcoma	1	TSC22D4	non_specific	522	0.673733	5.64	-0.039
OncotreeSubtype	Chondrosarcoma	1	MAX	non_specific	963	0.676808	5.61	-0.039
OncotreeSubtype	Chondrosarcoma	1	YY1	non_specific	789	0.675888	5.61	-0.039
OncotreeSubtype	Choriocarcinoma	3	GCM1	specific	1	0.357166	5.1	-112.081
OncotreeSubtype	Choriocarcinoma	3	FOXI3	specific	3	0.511377	3.52	-29.673
OncotreeSubtype	Choriocarcinoma	3	ZFP42	specific	4	0.51636	5.83	-27.981
OncotreeSubtype	Choriocarcinoma	3	LIN28A	specific	5	0.528776	6.84	-23.785
OncotreeSubtype	Choriocarcinoma	3	IRX4	specific	7	0.576532	4.3	-10.52
OncotreeSubtype	Choriocarcinoma	3	PEG3	specific	8	0.591589	5.22	-7.365
OncotreeSubtype	Choriocarcinoma	3	MYCN	specific	9	0.59469	7.05	-6.814
OncotreeSubtype	Choriocarcinoma	3	DLX3	specific	10	0.597663	6.16	-6.314
OncotreeSubtype	Choriocarcinoma	3	ZNF750	specific	11	0.603481	3.24	-5.32
OncotreeSubtype	Choriocarcinoma	3	LIN28B	specific	12	0.605191	6.69	-5.067
OncotreeSubtype	Choriocarcinoma	3	HAND1	specific	13	0.606191	1.33	-4.935
OncotreeSubtype	Choriocarcinoma	3	ZNF578	specific	16	0.62419	1.8	-2.377
OncotreeSubtype	Choriocarcinoma	3	SP6	specific	17	0.624453	6.24	-2.369
OncotreeSubtype	Choriocarcinoma	3	DLX5	specific	18	0.629595	4.73	-1.764
OncotreeSubtype	Choriocarcinoma	3	MSX2	specific	19	0.630265	7.45	-1.71
OncotreeSubtype	Choriocarcinoma	3	OVOL1	specific	21	0.63189	4.23	-1.587
OncotreeSubtype	Choriocarcinoma	3	IRX2	specific	22	0.631899	4.92	-1.587
OncotreeSubtype	Choriocarcinoma	3	SOHLH2	specific	23	0.632855	3.12	-1.5
OncotreeSubtype	Choriocarcinoma	3	NR6A1	specific	24	0.634383	5.89	-1.352
OncotreeSubtype	Choriocarcinoma	3	GRHL3	specific	25	0.63592	3.93	-1.207
OncotreeSubtype	Choriocarcinoma	3	DLX4	specific	26	0.637571	4.85	-1.055
OncotreeSubtype	Choriocarcinoma	3	POU6F2	specific	27	0.637884	1.6	-1.04
OncotreeSubtype	Choriocarcinoma	3	KLF15	specific	28	0.638402	2.87	-1.004
OncotreeSubtype	Choriocarcinoma	3	NME2	non_specific	457	0.676694	9.96	-0.082
OncotreeSubtype	Choriocarcinoma	3	YBX1	non_specific	461	0.676728	9.52	-0.082
OncotreeSubtype	Choriocarcinoma	3	HMGA1	non_specific	231	0.674054	9.21	-0.082
OncotreeSubtype	Choriocarcinoma	3	ATF4	non_specific	481	0.676864	8.66	-0.082
OncotreeSubtype	Choriocarcinoma	3	PA2G4	non_specific	350	0.675896	8.22	-0.082
OncotreeSubtype	Choriocarcinoma	3	MAZ	non_specific	358	0.675952	7.68	-0.082
OncotreeSubtype	Choriocarcinoma	3	NFE2L3	non_specific	90	0.66518	7.47	-0.082
OncotreeSubtype	Choriocarcinoma	3	TFAP2C	non_specific	32	0.640132	7.25	-0.895
OncotreeSubtype	Choriocarcinoma	3	GATA2	non_specific	54	0.654154	7.14	-0.082
OncotreeSubtype	Choriocarcinoma	3	HMGN3	non_specific	304	0.675273	7.13	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF207	non_specific	405	0.67635	7.1	-0.082
OncotreeSubtype	Choriocarcinoma	3	TFDP2	non_specific	112	0.668331	7.09	-0.082
OncotreeSubtype	Choriocarcinoma	3	XBP1	non_specific	310	0.675338	7.05	-0.082
OncotreeSubtype	Choriocarcinoma	3	GATA3	non_specific	38	0.643464	6.9	-0.661
OncotreeSubtype	Choriocarcinoma	3	FOXO4	non_specific	53	0.653431	6.79	-0.082
OncotreeSubtype	Choriocarcinoma	3	GTF3A	non_specific	352	0.67591	6.77	-0.082
OncotreeSubtype	Choriocarcinoma	3	TGIF1	non_specific	228	0.673987	6.74	-0.082
OncotreeSubtype	Choriocarcinoma	3	ELF3	non_specific	77	0.662593	6.67	-0.082
OncotreeSubtype	Choriocarcinoma	3	CENPX	non_specific	359	0.675954	6.64	-0.082
OncotreeSubtype	Choriocarcinoma	3	AEBP2	non_specific	152	0.670825	6.61	-0.082
OncotreeSubtype	Choriocarcinoma	3	E2F4	non_specific	299	0.675171	6.45	-0.082
OncotreeSubtype	Choriocarcinoma	3	ARID3A	non_specific	70	0.660772	6.41	-0.082
OncotreeSubtype	Choriocarcinoma	3	EPAS1	non_specific	122	0.669007	6.4	-0.082
OncotreeSubtype	Choriocarcinoma	3	CEBPA	non_specific	30	0.639557	6.4	-0.921
OncotreeSubtype	Choriocarcinoma	3	GRHL1	non_specific	36	0.642312	6.35	-0.741
OncotreeSubtype	Choriocarcinoma	3	DNMT1	non_specific	495	0.677001	6.32	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF146	non_specific	363	0.676003	6.31	-0.082
OncotreeSubtype	Choriocarcinoma	3	ATMIN	non_specific	135	0.669931	6.29	-0.082
OncotreeSubtype	Choriocarcinoma	3	TFDP1	non_specific	458	0.676697	6.26	-0.082
OncotreeSubtype	Choriocarcinoma	3	IRF3	non_specific	384	0.676154	6.19	-0.082
OncotreeSubtype	Choriocarcinoma	3	TEAD4	non_specific	110	0.668017	6.17	-0.082
OncotreeSubtype	Choriocarcinoma	3	YBX3	non_specific	656	0.678251	6.16	-0.082
OncotreeSubtype	Choriocarcinoma	3	SREBF2	non_specific	338	0.675725	6.12	-0.082
OncotreeSubtype	Choriocarcinoma	3	HIF1A	non_specific	490	0.676951	6.12	-0.082
OncotreeSubtype	Choriocarcinoma	3	GPBP1L1	non_specific	343	0.6758	6.11	-0.082
OncotreeSubtype	Choriocarcinoma	3	PPARG	non_specific	58	0.656956	6.09	-0.082
OncotreeSubtype	Choriocarcinoma	3	SON	non_specific	629	0.678017	6.08	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF410	non_specific	218	0.673804	6.05	-0.082
OncotreeSubtype	Choriocarcinoma	3	MYBL2	non_specific	336	0.675701	6.05	-0.082
OncotreeSubtype	Choriocarcinoma	3	GPBP1	non_specific	281	0.674966	6.03	-0.082
OncotreeSubtype	Choriocarcinoma	3	KCMF1	non_specific	333	0.675676	5.98	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF706	non_specific	558	0.677444	5.96	-0.082
OncotreeSubtype	Choriocarcinoma	3	YY1	non_specific	287	0.675076	5.92	-0.082
OncotreeSubtype	Choriocarcinoma	3	CEBPZ	non_specific	319	0.675501	5.91	-0.082
OncotreeSubtype	Choriocarcinoma	3	JDP2	non_specific	125	0.669166	5.87	-0.082
OncotreeSubtype	Choriocarcinoma	3	NFYC	non_specific	261	0.674725	5.84	-0.082
OncotreeSubtype	Choriocarcinoma	3	SNAPC5	non_specific	320	0.675505	5.84	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF595	non_specific	76	0.662258	5.82	-0.082
OncotreeSubtype	Choriocarcinoma	3	CAMTA1	non_specific	576	0.677607	5.81	-0.082
OncotreeSubtype	Choriocarcinoma	3	TEAD3	non_specific	88	0.664492	5.79	-0.082
OncotreeSubtype	Choriocarcinoma	3	BCLAF1	non_specific	455	0.67668	5.78	-0.082
OncotreeSubtype	Choriocarcinoma	3	KLF5	non_specific	106	0.667505	5.77	-0.082
OncotreeSubtype	Choriocarcinoma	3	USF1	non_specific	365	0.676026	5.77	-0.082
OncotreeSubtype	Choriocarcinoma	3	USF2	non_specific	580	0.677631	5.76	-0.082
OncotreeSubtype	Choriocarcinoma	3	PHF20	non_specific	227	0.673985	5.75	-0.082
OncotreeSubtype	Choriocarcinoma	3	SAFB	non_specific	519	0.677154	5.75	-0.082
OncotreeSubtype	Choriocarcinoma	3	STAT1	non_specific	526	0.677183	5.71	-0.082
OncotreeSubtype	Choriocarcinoma	3	TSC22D1	non_specific	270	0.674839	5.64	-0.082
OncotreeSubtype	Choriocarcinoma	3	ATF6B	non_specific	483	0.67689	5.63	-0.082
OncotreeSubtype	Choriocarcinoma	3	NFE2L1	non_specific	729	0.67889	5.63	-0.082
OncotreeSubtype	Choriocarcinoma	3	RXRA	non_specific	116	0.668427	5.62	-0.082
OncotreeSubtype	Choriocarcinoma	3	CREM	non_specific	205	0.673452	5.62	-0.082
OncotreeSubtype	Choriocarcinoma	3	GLYR1	non_specific	376	0.6761	5.62	-0.082
OncotreeSubtype	Choriocarcinoma	3	GTF2B	non_specific	273	0.674866	5.6	-0.082
OncotreeSubtype	Choriocarcinoma	3	DDIT3	non_specific	435	0.676564	5.59	-0.082
OncotreeSubtype	Choriocarcinoma	3	KDM5B	non_specific	171	0.671907	5.57	-0.082
OncotreeSubtype	Choriocarcinoma	3	RBCK1	non_specific	608	0.677893	5.55	-0.082
OncotreeSubtype	Choriocarcinoma	3	SREBF1	non_specific	585	0.67766	5.52	-0.082
OncotreeSubtype	Choriocarcinoma	3	FOXM1	non_specific	478	0.676834	5.52	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF468	non_specific	94	0.665734	5.49	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF664	non_specific	540	0.677282	5.48	-0.082
OncotreeSubtype	Choriocarcinoma	3	PREB	non_specific	406	0.676362	5.47	-0.082
OncotreeSubtype	Choriocarcinoma	3	CEBPG	non_specific	244	0.674353	5.46	-0.082
OncotreeSubtype	Choriocarcinoma	3	SOX13	non_specific	78	0.662713	5.46	-0.082
OncotreeSubtype	Choriocarcinoma	3	ZNF217	non_specific	246	0.674385	5.45	-0.082
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	RHOXF2	specific	1	0.405382	5.37	-37.078
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	RHOXF2B	specific	2	0.410904	8.87	-35.812
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	HMX2	specific	3	0.534644	4.78	-9.186
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	OLIG2	specific	4	0.569302	2.65	-4.649
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	HMX3	specific	5	0.571059	5.43	-4.542
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	TFEC	specific	6	0.597436	4.43	-1.951
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	SPI1	specific	7	0.597976	7.4	-1.951
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	OLIG1	specific	8	0.599723	1.97	-1.857
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	CEBPE	specific	9	0.610753	1.54	-1.015
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	YBX1	non_specific	688	0.67611	9.95	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	NME2	non_specific	753	0.676799	9.88	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	ATF4	non_specific	584	0.675376	9.61	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	MYC	non_specific	181	0.670428	9.02	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	HMGA1	non_specific	540	0.675034	8.65	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	DNMT1	non_specific	294	0.672685	8.39	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	MAZ	non_specific	515	0.674837	8.28	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	PA2G4	non_specific	663	0.675957	8.18	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	XBP1	non_specific	377	0.673596	7.88	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	JUND	non_specific	146	0.668864	7.72	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	YBX3	non_specific	585	0.67538	7.6	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	TCF3	non_specific	352	0.673282	7.51	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	DRAP1	non_specific	816	0.677353	7.27	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	ZNF207	non_specific	680	0.676071	7.24	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	IRF8	non_specific	11	0.617037	7.2	-0.662
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	SAFB	non_specific	442	0.674144	7.06	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	STAT1	non_specific	443	0.674144	7.02	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	STAT6	non_specific	315	0.672871	7.02	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	ATF6B	non_specific	379	0.673611	7.01	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	MYB	non_specific	36	0.650894	6.98	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	USF2	non_specific	528	0.674945	6.97	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	SON	non_specific	731	0.676538	6.8	-0.108
OncotreeSubtype	Chronic Eosinophilic Leukemia, NOS	1	LYL1	non_specific	16	0.623004	6.78	-0.413
