division	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10
OncotreeLineage	Bowel	76	TGIF1	non_specific	389	0.613403	6.23	-0.049
OncotreeLineage	Bowel	76	KLF5	non_specific	90	0.581494	6.23	-0.049
OncotreeLineage	Bowel	76	NFE2L1	non_specific	910	0.62145	6.19	-0.049
OncotreeLineage	Bowel	76	SREBF1	non_specific	468	0.614743	6.15	-0.049
OncotreeLineage	Bowel	76	GTF2I	non_specific	716	0.618287	6.14	-0.049
OncotreeLineage	Bowel	76	ID1	non_specific	498	0.615256	6.1	-0.049
OncotreeLineage	Bowel	76	TCF3	non_specific	402	0.613634	6.09	-0.049
OncotreeLineage	Bowel	76	USF2	non_specific	595	0.616696	6.08	-0.049
OncotreeLineage	Bowel	76	E2F4	non_specific	357	0.612847	6.08	-0.049
OncotreeLineage	Bowel	76	CAMTA1	non_specific	750	0.618769	6.08	-0.049
OncotreeLineage	Bowel	76	IRF3	non_specific	520	0.615559	6.04	-0.049
OncotreeLineage	Bowel	76	SAFB	non_specific	509	0.615378	5.97	-0.049
OncotreeLineage	Bowel	76	PLSCR1	non_specific	269	0.609592	5.96	-0.049
OncotreeLineage	Bowel	76	STAT6	non_specific	286	0.610588	5.96	-0.049
OncotreeLineage	Bowel	76	ETS2	non_specific	142	0.596672	5.84	-0.049
OncotreeLineage	Bowel	76	ZNF146	non_specific	722	0.618388	5.84	-0.049
OncotreeLineage	Bowel	76	FOS	non_specific	202	0.6053	5.8	-0.049
OncotreeLineage	Bowel	76	MYBL2	non_specific	380	0.61329	5.79	-0.049
OncotreeLineage	Bowel	76	HMGN3	non_specific	989	0.62313	5.79	-0.049
OncotreeLineage	Bowel	76	NFE2L2	non_specific	728	0.618473	5.75	-0.049
OncotreeLineage	Bowel	76	SREBF2	non_specific	534	0.615838	5.74	-0.049
OncotreeLineage	Bowel	76	GPBP1L1	non_specific	600	0.616756	5.73	-0.049
OncotreeLineage	Bowel	76	BCLAF1	non_specific	563	0.616296	5.69	-0.049
OncotreeLineage	Bowel	76	ID3	non_specific	944	0.622235	5.69	-0.049
OncotreeLineage	Bowel	76	EHF	non_specific	41	0.542464	5.64	-0.725
OncotreeLineage	Bowel	76	PREB	non_specific	375	0.613195	5.64	-0.049
OncotreeLineage	Bowel	76	PIN1	non_specific	806	0.619638	5.63	-0.049
OncotreeLineage	Bowel	76	FOXM1	non_specific	576	0.616514	5.58	-0.049
OncotreeLineage	Bowel	76	HSF1	non_specific	575	0.616503	5.57	-0.049
OncotreeLineage	Bowel	76	ETV4	non_specific	126	0.593974	5.56	-0.049
OncotreeLineage	Bowel	76	KCMF1	non_specific	608	0.616912	5.54	-0.049
OncotreeLineage	Bowel	76	MAX	non_specific	640	0.617266	5.51	-0.049
OncotreeLineage	Bowel	76	DNTTIP1	non_specific	445	0.61438	5.51	-0.049
OncotreeLineage	Bowel	76	CEBPZ	non_specific	578	0.61652	5.5	-0.049
OncotreeLineage	Bowel	76	STAT1	non_specific	809	0.619682	5.5	-0.049
OncotreeLineage	Bowel	76	PHF19	non_specific	495	0.61518	5.5	-0.049
OncotreeLineage	Bowel	76	ATF6B	non_specific	701	0.618052	5.47	-0.049
OncotreeLineage	Bowel	76	ADNP	non_specific	606	0.616873	5.44	-0.049
OncotreeLineage	Bowel	76	THYN1	non_specific	510	0.615414	5.42	-0.049
OncotreeLineage	Bowel	76	ZNF511	non_specific	242	0.608365	5.41	-0.049
OncotreeLineage	Bowel	76	ZNF384	non_specific	521	0.615559	5.39	-0.049
OncotreeLineage	Bowel	76	MLX	non_specific	507	0.615372	5.39	-0.049
OncotreeLineage	Bowel	76	UBP1	non_specific	439	0.614298	5.36	-0.049
OncotreeLineage	Bowel	76	CBFB	non_specific	435	0.614216	5.35	-0.049
OncotreeLineage	Bowel	76	TFAM	non_specific	393	0.613454	5.35	-0.049
OncotreeLineage	Bowel	76	ESRRA	non_specific	236	0.60783	5.32	-0.049
OncotreeLineage	Bowel	76	SLC2A4RG	non_specific	693	0.617933	5.31	-0.049
OncotreeLineage	Bowel	76	YY1	non_specific	567	0.616337	5.28	-0.049
OncotreeLineage	Bowel	76	THAP4	non_specific	482	0.614895	5.28	-0.049
OncotreeLineage	Bowel	76	GPBP1	non_specific	652	0.617397	5.28	-0.049
OncotreeLineage	Bowel	76	GLYR1	non_specific	623	0.617062	5.27	-0.049
OncotreeLineage	Bowel	76	HMG20B	non_specific	787	0.619402	5.27	-0.049
OncotreeLineage	Bowel	76	THAP12	non_specific	395	0.613504	5.26	-0.049
OncotreeLineage	Bowel	76	SNAPC5	non_specific	790	0.619408	5.25	-0.049
OncotreeLineage	Bowel	76	UBTF	non_specific	724	0.618406	5.23	-0.049
OncotreeLineage	Bowel	76	ELF1	non_specific	213	0.605808	5.22	-0.049
OncotreeLineage	Bowel	76	USF1	non_specific	775	0.619245	5.22	-0.049
OncotreeLineage	Bowel	76	NFE2L3	non_specific	164	0.600739	5.2	-0.049
OncotreeLineage	Bowel	76	JUNB	non_specific	455	0.61454	5.2	-0.049
OncotreeLineage	Breast	68	FOXI1	specific	3	0.312708	1.13	-94.786
OncotreeLineage	Breast	68	SPDEF	specific	5	0.420647	4.27	-38.988
OncotreeLineage	Breast	68	ESR1	specific	6	0.441542	1.85	-30.985
OncotreeLineage	Breast	68	ELF5	specific	7	0.46516	1.68	-22.994
OncotreeLineage	Breast	68	TFAP2B	specific	8	0.473693	1.13	-20.421
OncotreeLineage	Breast	68	MYRFL	specific	9	0.474122	1.24	-20.343
OncotreeLineage	Breast	68	LMX1B	specific	10	0.49778	1.92	-13.891
OncotreeLineage	Breast	68	ZNF750	specific	11	0.500102	1.44	-13.356
OncotreeLineage	Breast	68	RORC	specific	15	0.515502	1.91	-9.945
OncotreeLineage	Breast	68	HOXC12	specific	17	0.523408	1.22	-8.365
OncotreeLineage	Breast	68	IRX5	specific	18	0.525075	3.58	-8.061
OncotreeLineage	Breast	68	POU2F3	specific	19	0.527443	1.31	-7.638
OncotreeLineage	Breast	68	IRX2	specific	20	0.527506	2.82	-7.638
OncotreeLineage	Breast	68	ASCL2	specific	21	0.530539	1.02	-7.102
OncotreeLineage	Breast	68	DLX3	specific	22	0.530998	2.04	-7.038
OncotreeLineage	Breast	68	HOXC11	specific	23	0.534008	2.43	-6.514
OncotreeLineage	Breast	68	GRHL2	specific	25	0.535784	3.93	-6.239
OncotreeLineage	Breast	68	AR	specific	26	0.536366	1.8	-6.155
OncotreeLineage	Breast	68	KLF8	specific	27	0.536879	1.66	-6.084
OncotreeLineage	Breast	68	GATA3	specific	28	0.538361	4.64	-5.847
OncotreeLineage	Breast	68	IRX4	specific	31	0.540639	1.03	-5.513
OncotreeLineage	Breast	68	TRPS1	specific	32	0.541292	4.49	-5.42
OncotreeLineage	Breast	68	BATF	specific	33	0.542713	2.49	-5.205
OncotreeLineage	Breast	68	OVOL1	specific	34	0.543178	2.43	-5.143
OncotreeLineage	Breast	68	ZBTB7C	specific	36	0.546899	1.36	-4.591
OncotreeLineage	Breast	68	TFAP2C	specific	37	0.547269	4.61	-4.547
OncotreeLineage	Breast	68	MAFB	specific	38	0.548253	2.13	-4.411
OncotreeLineage	Breast	68	SP6	specific	39	0.548948	2.53	-4.32
OncotreeLineage	Breast	68	YBX2	specific	40	0.549352	3.37	-4.271
OncotreeLineage	Breast	68	ZNF467	specific	41	0.549479	2.9	-4.263
OncotreeLineage	Breast	68	HEY2	specific	42	0.550722	1.28	-4.094
OncotreeLineage	Breast	68	BARX2	specific	44	0.5516	2.27	-3.988
OncotreeLineage	Breast	68	HOXC13	specific	45	0.55199	3.2	-3.943
OncotreeLineage	Breast	68	FOXO6	specific	47	0.553952	1.74	-3.695
OncotreeLineage	Breast	68	MESP2	specific	48	0.553992	1.1	-3.695
OncotreeLineage	Breast	68	OVOL2	specific	49	0.554033	2.75	-3.695
OncotreeLineage	Breast	68	FOXA1	specific	50	0.554387	4.27	-3.656
OncotreeLineage	Breast	68	GRHL3	specific	54	0.558255	1.81	-3.176
OncotreeLineage	Breast	68	IRX3	specific	56	0.559834	4.39	-2.99
OncotreeLineage	Breast	68	GRHL1	specific	61	0.561255	3.49	-2.851
OncotreeLineage	Breast	68	CASZ1	specific	71	0.569246	3.35	-1.996
OncotreeLineage	Breast	68	ZNF135	specific	75	0.571169	1.14	-1.816
OncotreeLineage	Breast	68	EHF	specific	77	0.57165	4.21	-1.778
OncotreeLineage	Breast	68	IRF6	specific	79	0.57211	3.85	-1.749
OncotreeLineage	Breast	68	HOXC10	specific	80	0.572136	4.67	-1.749
OncotreeLineage	Breast	68	ZFP3	specific	81	0.572149	1.71	-1.749
OncotreeLineage	Breast	68	EN1	specific	82	0.573723	1.03	-1.596
OncotreeLineage	Breast	68	SCX	specific	83	0.573822	1.61	-1.592
OncotreeLineage	Breast	68	TOX3	specific	85	0.574703	1.56	-1.516
OncotreeLineage	Breast	68	ZNF418	specific	86	0.574985	1.87	-1.494
OncotreeLineage	Breast	68	SIX2	specific	87	0.576137	1.85	-1.389
OncotreeLineage	Breast	68	ZIC1	specific	96	0.579391	1.85	-1.135
OncotreeLineage	Breast	68	ELF3	specific	97	0.57957	6.11	-1.124
OncotreeLineage	Breast	68	ZNF704	specific	98	0.579894	2.74	-1.1
OncotreeLineage	Breast	68	TFCP2L1	specific	100	0.580624	1.32	-1.046
OncotreeLineage	Breast	68	NME2	non_specific	800	0.617355	9.99	-0.04
OncotreeLineage	Breast	68	YBX1	non_specific	974	0.619402	9.12	-0.04
OncotreeLineage	Breast	68	ATF4	non_specific	857	0.617864	8.57	-0.04
OncotreeLineage	Breast	68	XBP1	non_specific	226	0.603683	7.82	-0.04
OncotreeLineage	Breast	68	DRAP1	non_specific	872	0.618114	7.54	-0.04
OncotreeLineage	Breast	68	PA2G4	non_specific	913	0.618501	7.47	-0.04
OncotreeLineage	Breast	68	MAZ	non_specific	600	0.61503	7.41	-0.04
OncotreeLineage	Breast	68	HMGA1	non_specific	1154	0.623292	6.92	-0.03
OncotreeLineage	Breast	68	CENPX	non_specific	455	0.612413	6.87	-0.04
OncotreeLineage	Breast	68	YBX3	non_specific	943	0.618952	6.82	-0.04
OncotreeLineage	Breast	68	SREBF1	non_specific	374	0.610218	6.61	-0.04
OncotreeLineage	Breast	68	SON	non_specific	752	0.616911	6.59	-0.04
OncotreeLineage	Breast	68	ID3	non_specific	532	0.613846	6.57	-0.04
OncotreeLineage	Breast	68	ZNF207	non_specific	998	0.619733	6.55	-0.04
OncotreeLineage	Breast	68	SLC2A4RG	non_specific	241	0.604988	6.53	-0.04
OncotreeLineage	Breast	68	USF2	non_specific	508	0.613298	6.44	-0.04
OncotreeLineage	Breast	68	DNMT1	non_specific	728	0.616671	6.31	-0.04
OncotreeLineage	Breast	68	GTF2I	non_specific	744	0.616827	6.29	-0.04
OncotreeLineage	Breast	68	NFE2L1	non_specific	1049	0.620601	6.29	-0.039
OncotreeLineage	Breast	68	ZNF706	non_specific	781	0.61719	6.29	-0.04
OncotreeLineage	Breast	68	HMG20B	non_specific	321	0.608603	6.29	-0.04
OncotreeLineage	Breast	68	HMGN3	non_specific	926	0.618639	6.27	-0.04
OncotreeLineage	Breast	68	GTF3A	non_specific	792	0.617304	6.25	-0.04
OncotreeLineage	Breast	68	RBCK1	non_specific	692	0.616226	6.22	-0.04
OncotreeLineage	Breast	68	CAMTA1	non_specific	875	0.618159	6.14	-0.04
OncotreeLineage	Breast	68	TFDP1	non_specific	737	0.616758	6.13	-0.04
OncotreeLineage	Breast	68	ID1	non_specific	622	0.615319	6.1	-0.04
OncotreeLineage	Breast	68	IRF3	non_specific	610	0.615143	6.08	-0.04
OncotreeLineage	Breast	68	CHCHD3	non_specific	895	0.618331	5.95	-0.04
OncotreeLineage	Breast	68	JUNB	non_specific	261	0.606223	5.92	-0.04
OncotreeLineage	Breast	68	ZNF146	non_specific	818	0.617512	5.92	-0.04
OncotreeLineage	Breast	68	MYBL2	non_specific	444	0.612112	5.91	-0.04
OncotreeLineage	Breast	68	TCF3	non_specific	633	0.615502	5.9	-0.04
OncotreeLineage	Breast	68	HSF1	non_specific	494	0.613029	5.89	-0.04
OncotreeLineage	Breast	68	ZNF664	non_specific	648	0.615722	5.88	-0.04
OncotreeLineage	Breast	68	REPIN1	non_specific	506	0.613292	5.87	-0.04
OncotreeLineage	Breast	68	MYC	non_specific	824	0.617572	5.87	-0.04
OncotreeLineage	Breast	68	FOS	non_specific	240	0.604799	5.85	-0.04
OncotreeLineage	Breast	68	TGIF1	non_specific	817	0.617499	5.82	-0.04
OncotreeLineage	Breast	68	SAFB	non_specific	807	0.617394	5.77	-0.04
OncotreeLineage	Breast	68	PIN1	non_specific	927	0.618662	5.73	-0.04
OncotreeLineage	Breast	68	SREBF2	non_specific	700	0.61627	5.7	-0.04
OncotreeLineage	Breast	68	ATF6B	non_specific	659	0.615877	5.68	-0.04
OncotreeLineage	Breast	68	GPBP1L1	non_specific	799	0.617355	5.67	-0.04
OncotreeLineage	Breast	68	ID2	non_specific	477	0.612759	5.64	-0.04
OncotreeLineage	Breast	68	NFE2L2	non_specific	994	0.619722	5.63	-0.04
OncotreeLineage	Breast	68	HIF1A	non_specific	1137	0.622733	5.62	-0.033
OncotreeLineage	Breast	68	USF1	non_specific	606	0.615126	5.6	-0.04
OncotreeLineage	Breast	68	KCMF1	non_specific	726	0.616646	5.57	-0.04
OncotreeLineage	Breast	68	ADNP	non_specific	635	0.615582	5.56	-0.04
OncotreeLineage	Breast	68	E2F4	non_specific	906	0.618458	5.54	-0.04
OncotreeLineage	Breast	68	TSC22D1	non_specific	507	0.613296	5.53	-0.04
OncotreeLineage	Breast	68	CREB3L4	non_specific	141	0.591642	5.53	-0.364
OncotreeLineage	Breast	68	FOXM1	non_specific	764	0.617039	5.53	-0.04
OncotreeLineage	Breast	68	BCLAF1	non_specific	923	0.618614	5.47	-0.04
OncotreeLineage	Breast	68	PREB	non_specific	609	0.615138	5.46	-0.04
OncotreeLineage	Breast	68	JUN	non_specific	383	0.610458	5.46	-0.04
OncotreeLineage	Breast	68	KDM2A	non_specific	443	0.612092	5.46	-0.04
OncotreeLineage	Breast	68	SNAPC5	non_specific	856	0.61784	5.39	-0.04
OncotreeLineage	Breast	68	STAT1	non_specific	1056	0.620793	5.39	-0.039
OncotreeLineage	Breast	68	RELA	non_specific	694	0.61624	5.38	-0.04
OncotreeLineage	Breast	68	ZNF692	non_specific	382	0.610441	5.37	-0.04
OncotreeLineage	Breast	68	GPBP1	non_specific	715	0.616426	5.36	-0.04
OncotreeLineage	Breast	68	CENPB	non_specific	497	0.613094	5.35	-0.04
OncotreeLineage	Breast	68	AKAP8L	non_specific	593	0.614929	5.35	-0.04
OncotreeLineage	Breast	68	ZNF217	non_specific	285	0.60737	5.35	-0.04
OncotreeLineage	Breast	68	GLYR1	non_specific	699	0.61627	5.34	-0.04
OncotreeLineage	Breast	68	MAX	non_specific	965	0.619253	5.33	-0.04
OncotreeLineage	Breast	68	CREB3	non_specific	672	0.616011	5.26	-0.04
OncotreeLineage	Breast	68	TSC22D3	non_specific	184	0.598636	5.24	-0.065
OncotreeLineage	Breast	68	YY1	non_specific	747	0.616887	5.23	-0.04
OncotreeLineage	Breast	68	UBTF	non_specific	915	0.618505	5.22	-0.04
OncotreeLineage	Breast	68	CEBPZ	non_specific	999	0.619734	5.21	-0.04
OncotreeLineage	Breast	68	SMAD2	non_specific	891	0.618318	5.19	-0.04
OncotreeLineage	Breast	68	STAT3	non_specific	646	0.615706	5.18	-0.04
OncotreeLineage	Breast	68	JUND	non_specific	421	0.611652	5.17	-0.04
OncotreeLineage	Breast	68	TFAP2A	non_specific	122	0.586715	5.17	-0.648
OncotreeLineage	Breast	68	PBX2	non_specific	746	0.616863	5.16	-0.04
OncotreeLineage	Breast	68	HES1	non_specific	173	0.597328	5.16	-0.113
OncotreeLineage	Breast	68	ZNF384	non_specific	889	0.61828	5.15	-0.04
OncotreeLineage	Breast	68	THAP4	non_specific	734	0.616725	5.12	-0.04
OncotreeLineage	Breast	68	BHLHE40	non_specific	419	0.61161	5.12	-0.04
OncotreeLineage	CNS/Brain	91	FOXG1	specific	3	0.397836	3.37	-99.744
OncotreeLineage	CNS/Brain	91	NKX2-2	specific	6	0.451291	1.54	-56.335
OncotreeLineage	CNS/Brain	91	DMRTA2	specific	8	0.464923	1.42	-47.269
OncotreeLineage	CNS/Brain	91	FOXF1	specific	12	0.495121	2.06	-29.914
OncotreeLineage	CNS/Brain	91	ZIC1	specific	14	0.507149	3.65	-24.082
OncotreeLineage	CNS/Brain	91	ZNF385D	specific	15	0.510056	2.08	-22.779
OncotreeLineage	CNS/Brain	91	EN1	specific	16	0.511235	1.84	-22.276
OncotreeLineage	CNS/Brain	91	PRRX1	specific	17	0.514772	3.96	-20.746
OncotreeLineage	CNS/Brain	91	NPAS3	specific	18	0.515853	1.11	-20.306
OncotreeLineage	CNS/Brain	91	GLIS1	specific	19	0.516574	1.15	-20.023
OncotreeLineage	CNS/Brain	91	IRX1	specific	20	0.523116	1.04	-17.357
OncotreeLineage	CNS/Brain	91	POU3F2	specific	24	0.531679	1.52	-14.192
OncotreeLineage	CNS/Brain	91	ZNF521	specific	27	0.538579	2.43	-11.855
OncotreeLineage	CNS/Brain	91	ZIC4	specific	28	0.540397	1.25	-11.274
OncotreeLineage	CNS/Brain	91	SALL1	specific	29	0.542792	2.48	-10.526
OncotreeLineage	CNS/Brain	91	EBF1	specific	31	0.54423	1.69	-10.108
OncotreeLineage	CNS/Brain	91	HOXD11	specific	34	0.551216	2.16	-8.101
OncotreeLineage	CNS/Brain	91	HOXD10	specific	36	0.553564	2.33	-7.483
OncotreeLineage	CNS/Brain	91	TSHZ3	specific	37	0.553842	2.4	-7.421
OncotreeLineage	CNS/Brain	91	TWIST2	specific	39	0.557519	2.48	-6.501
OncotreeLineage	CNS/Brain	91	ZNF469	specific	41	0.560839	1.06	-5.71
OncotreeLineage	CNS/Brain	91	TBX15	specific	42	0.561001	1.54	-5.682
OncotreeLineage	CNS/Brain	91	HOPX	specific	45	0.563763	1.81	-5.072
OncotreeLineage	CNS/Brain	91	SHOX2	specific	46	0.563878	3.07	-5.056
OncotreeLineage	CNS/Brain	91	AR	specific	47	0.563967	1.38	-5.045
OncotreeLineage	CNS/Brain	91	NKX2-5	specific	49	0.56417	1.79	-5.018
OncotreeLineage	CNS/Brain	91	SOX11	specific	51	0.565052	1.33	-4.839
OncotreeLineage	CNS/Brain	91	DPF3	specific	52	0.565111	1.69	-4.835
OncotreeLineage	CNS/Brain	91	ZNF365	specific	54	0.566837	1.91	-4.477
OncotreeLineage	CNS/Brain	91	GLI3	specific	55	0.56758	3.09	-4.334
OncotreeLineage	CNS/Brain	91	RARB	specific	56	0.567588	2.43	-4.334
OncotreeLineage	CNS/Brain	91	ZFHX4	specific	57	0.568228	2.15	-4.21
OncotreeLineage	CNS/Brain	91	ZNF471	specific	62	0.569841	1.61	-3.916
OncotreeLineage	CNS/Brain	91	GLIS3	specific	63	0.570262	2.9	-3.839
OncotreeLineage	CNS/Brain	91	DLX1	specific	66	0.571585	3.49	-3.6
OncotreeLineage	CNS/Brain	91	TCF4	specific	67	0.572113	3.89	-3.505
OncotreeLineage	CNS/Brain	91	NR2F1	specific	68	0.572345	4.59	-3.467
OncotreeLineage	CNS/Brain	91	MAFB	specific	69	0.573137	1.65	-3.324
OncotreeLineage	CNS/Brain	91	CPEB1	specific	70	0.573612	2.52	-3.242
OncotreeLineage	CNS/Brain	91	CREB3L1	specific	71	0.574021	3.98	-3.173
OncotreeLineage	CNS/Brain	91	LHX2	specific	72	0.574124	2.14	-3.16
OncotreeLineage	CNS/Brain	91	PAX3	specific	73	0.574282	1.04	-3.137
OncotreeLineage	CNS/Brain	91	ZIK1	specific	75	0.575806	2.3	-2.876
OncotreeLineage	CNS/Brain	91	TWIST1	specific	76	0.575869	3.45	-2.873
OncotreeLineage	CNS/Brain	91	RFX8	specific	78	0.575918	1.07	-2.873
OncotreeLineage	CNS/Brain	91	TSHZ2	specific	79	0.57609	1.08	-2.848
OncotreeLineage	CNS/Brain	91	ZFY	specific	80	0.576372	1.23	-2.805
OncotreeLineage	CNS/Brain	91	ZNF804A	specific	84	0.577227	1.12	-2.679
OncotreeLineage	CNS/Brain	91	FOXC2	specific	85	0.577624	1.33	-2.617
OncotreeLineage	CNS/Brain	91	ZNF677	specific	87	0.578279	3.02	-2.517
OncotreeLineage	CNS/Brain	91	HIC1	specific	88	0.578477	1.41	-2.489
OncotreeLineage	CNS/Brain	91	PAX6	specific	89	0.578701	2.76	-2.457
OncotreeLineage	CNS/Brain	91	FOXF2	specific	90	0.579067	2.18	-2.402
OncotreeLineage	CNS/Brain	91	SOX5	specific	92	0.579656	1.38	-2.317
OncotreeLineage	CNS/Brain	91	HLX	specific	95	0.580793	2.02	-2.151
OncotreeLineage	CNS/Brain	91	AFF3	specific	96	0.58091	1.89	-2.137
OncotreeLineage	CNS/Brain	91	ZNF667	specific	98	0.581064	1.96	-2.122
OncotreeLineage	CNS/Brain	91	SETBP1	specific	99	0.581562	1.58	-2.05
OncotreeLineage	CNS/Brain	91	BNC2	specific	100	0.581889	2.45	-2.008
OncotreeLineage	CNS/Brain	91	RUNX2	specific	101	0.581896	3.33	-2.008
OncotreeLineage	CNS/Brain	91	ZEB2	specific	107	0.583299	3.95	-1.825
OncotreeLineage	CNS/Brain	91	ZNF439	specific	108	0.583456	1.89	-1.808
OncotreeLineage	CNS/Brain	91	ZNF287	specific	111	0.583998	2.95	-1.74
OncotreeLineage	CNS/Brain	91	PRDM5	specific	112	0.584454	2.38	-1.679
OncotreeLineage	CNS/Brain	91	AHRR	specific	113	0.584575	2.75	-1.669
OncotreeLineage	CNS/Brain	91	VAX2	specific	115	0.584744	1.44	-1.65
OncotreeLineage	CNS/Brain	91	ZEB1	specific	116	0.584887	3.57	-1.633
OncotreeLineage	CNS/Brain	91	ISL2	specific	117	0.585053	1.71	-1.614
OncotreeLineage	CNS/Brain	91	DLX2	specific	119	0.585142	1.76	-1.609
OncotreeLineage	CNS/Brain	91	ZNF583	specific	120	0.585316	2.07	-1.589
OncotreeLineage	CNS/Brain	91	NKX3-1	specific	121	0.585424	2.27	-1.577
OncotreeLineage	CNS/Brain	91	MEF2C	specific	123	0.586126	2.46	-1.489
OncotreeLineage	CNS/Brain	91	ZSCAN23	specific	124	0.586259	1.4	-1.475
OncotreeLineage	CNS/Brain	91	ZFP28	specific	126	0.586533	2.19	-1.445
OncotreeLineage	CNS/Brain	91	HOXD9	specific	127	0.586645	1.85	-1.434
OncotreeLineage	CNS/Brain	91	ZNF625	specific	128	0.586945	1.74	-1.398
OncotreeLineage	CNS/Brain	91	MSX1	specific	129	0.586992	2.35	-1.395
OncotreeLineage	CNS/Brain	91	HOXD13	specific	133	0.587394	1.18	-1.356
OncotreeLineage	CNS/Brain	91	ARNT2	specific	134	0.587519	2.93	-1.343
OncotreeLineage	CNS/Brain	91	ZFP37	specific	136	0.587689	1.91	-1.327
OncotreeLineage	CNS/Brain	91	LEF1	specific	137	0.58807	2.83	-1.285
OncotreeLineage	CNS/Brain	91	DZIP1	specific	138	0.588071	4.14	-1.285
OncotreeLineage	CNS/Brain	91	OSR1	specific	139	0.588332	1.35	-1.255
OncotreeLineage	CNS/Brain	91	ZKSCAN7	specific	140	0.588361	1.26	-1.255
OncotreeLineage	CNS/Brain	91	SNAI2	specific	141	0.588723	3.97	-1.212
OncotreeLineage	CNS/Brain	91	TBX2	specific	142	0.588787	2.06	-1.208
OncotreeLineage	CNS/Brain	91	NFIX	specific	143	0.588838	5.2	-1.204
OncotreeLineage	CNS/Brain	91	ZNF626	specific	145	0.588988	1.98	-1.193
OncotreeLineage	CNS/Brain	91	FOXD1	specific	146	0.589001	3.5	-1.193
OncotreeLineage	CNS/Brain	91	JAZF1	specific	147	0.589031	3.25	-1.192
OncotreeLineage	CNS/Brain	91	FLI1	specific	148	0.589177	2.03	-1.177
OncotreeLineage	CNS/Brain	91	ZNF347	specific	149	0.589481	2.26	-1.143
OncotreeLineage	CNS/Brain	91	HDX	specific	150	0.58956	1.67	-1.137
OncotreeLineage	CNS/Brain	91	ETV1	specific	153	0.590351	3.38	-1.051
OncotreeLineage	CNS/Brain	91	ZNF486	specific	154	0.59043	1.76	-1.044
OncotreeLineage	CNS/Brain	91	NME2	non_specific	1079	0.617179	10.02	-0.034
OncotreeLineage	CNS/Brain	91	YBX1	non_specific	981	0.616067	9.66	-0.034
OncotreeLineage	CNS/Brain	91	ATF4	non_specific	1181	0.619219	8.37	-0.021
OncotreeLineage	CNS/Brain	91	DRAP1	non_specific	754	0.613665	8.12	-0.034
OncotreeLineage	CNS/Brain	91	PA2G4	non_specific	1120	0.617768	7.57	-0.034
OncotreeLineage	CNS/Brain	91	ID3	non_specific	353	0.606062	7.42	-0.034
OncotreeLineage	CNS/Brain	91	MAZ	non_specific	1015	0.616418	7.24	-0.034
OncotreeLineage	CNS/Brain	91	NFE2L1	non_specific	670	0.612658	7.19	-0.034
OncotreeLineage	CNS/Brain	91	ZNF207	non_specific	906	0.615323	7.06	-0.034
OncotreeLineage	CNS/Brain	91	HIF1A	non_specific	455	0.60933	7.03	-0.034
OncotreeLineage	CNS/Brain	91	HMGA1	non_specific	1288	0.623046	6.95	-0.0
OncotreeLineage	CNS/Brain	91	SON	non_specific	810	0.614289	6.88	-0.034
OncotreeLineage	CNS/Brain	91	YBX3	non_specific	1150	0.618416	6.88	-0.028
OncotreeLineage	CNS/Brain	91	DNMT1	non_specific	718	0.613228	6.68	-0.034
OncotreeLineage	CNS/Brain	91	GTF2I	non_specific	763	0.613762	6.62	-0.034
OncotreeLineage	CNS/Brain	91	HMGN3	non_specific	969	0.615891	6.57	-0.034
OncotreeLineage	CNS/Brain	91	CENPX	non_specific	943	0.615656	6.52	-0.034
OncotreeLineage	CNS/Brain	91	CHCHD3	non_specific	698	0.61302	6.5	-0.034
OncotreeLineage	CNS/Brain	91	CAMTA1	non_specific	898	0.615147	6.46	-0.034
OncotreeLineage	CNS/Brain	91	ID1	non_specific	620	0.611952	6.44	-0.034
OncotreeLineage	CNS/Brain	91	PIN1	non_specific	604	0.61162	6.44	-0.034
OncotreeLineage	CNS/Brain	91	USF2	non_specific	866	0.614854	6.28	-0.034
OncotreeLineage	CNS/Brain	91	GTF3A	non_specific	1071	0.617038	6.27	-0.034
OncotreeLineage	CNS/Brain	91	TFDP1	non_specific	920	0.615421	6.27	-0.034
OncotreeLineage	CNS/Brain	91	JUN	non_specific	274	0.602495	6.16	-0.152
OncotreeLineage	CNS/Brain	91	ZNF706	non_specific	1151	0.618423	6.16	-0.028
OncotreeLineage	CNS/Brain	91	RBCK1	non_specific	1094	0.617397	6.1	-0.034
OncotreeLineage	CNS/Brain	91	SAFB	non_specific	832	0.614511	6.05	-0.034
OncotreeLineage	CNS/Brain	91	FOXM1	non_specific	605	0.611622	6.04	-0.034
OncotreeLineage	CNS/Brain	91	XBP1	non_specific	1212	0.619995	6.02	-0.015
OncotreeLineage	CNS/Brain	91	SREBF1	non_specific	998	0.616271	5.99	-0.034
OncotreeLineage	CNS/Brain	91	TCF3	non_specific	847	0.614706	5.98	-0.034
OncotreeLineage	CNS/Brain	91	NFE2L2	non_specific	1009	0.616369	5.96	-0.034
OncotreeLineage	CNS/Brain	91	REPIN1	non_specific	672	0.612691	5.93	-0.034
OncotreeLineage	CNS/Brain	91	STAT1	non_specific	930	0.615518	5.9	-0.034
OncotreeLineage	CNS/Brain	91	FOSL1	non_specific	278	0.602752	5.9	-0.14
OncotreeLineage	CNS/Brain	91	BCLAF1	non_specific	827	0.61448	5.87	-0.034
